case_id,source,workload_id,model,GPUs,batch,variant,gqa_size,Q_heads,KV_heads,prompt_tokens,partial_Q,output_tokens,TTFT_ms,TBT_ms,E2E_ms,TTFT_energy_mJ,TBT_energy_mJ,E2E_energy_mJ,decode_scan_ms_per_token,prefill_scan_ms,GPU_peak_KV_GiB,remote_peak_KV_GiB,simultaneous_peak_KV_GiB,remote_pool_GiB,GPU_weights_GiB,GPU_peak_total_per_device_GiB,warmup_ms,warmup_energy_mJ
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F2,1,64,64,8035,188,16,312.39851129218954,19.007585149125596,597.5122885290734,66462.00731456857,4784.071139836853,138223.07441212138,1.0108474240000263,0.0,0.9808349609375,98.31787109375,99.1522216796875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F3,1,64,64,8035,188,16,242.18760995885646,22.45054624779249,578.9458036757438,65606.27702388044,4888.3451745246975,138931.4546417509,4.41320692266654,0.0,0.9808349609375,21.68701171875,22.5213623046875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F4,1,64,64,8035,188,16,242.18760995885646,19.651985042460133,536.9673855957584,65606.27702388044,4537.47067340521,133668.33712495858,1.6146457173333366,0.0,0.9808349609375,21.68701171875,22.5213623046875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F2,4,32,8,3420,595,10,125.09045119590388,6.522484441807688,183.79281117217306,6037.06310376064,471.16093400176374,10277.511509776514,0.6793120426666639,0.0,0.0130462646484375,1.2431640625,1.2551116943359375,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F3,4,32,8,3420,595,10,123.59623039590375,6.659017884696801,183.52739135817495,6033.452889360639,472.77529843269593,10288.430575254903,0.8118324455555582,0.0,0.0130462646484375,0.9198684692382812,0.9318161010742188,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F4,4,32,8,3420,595,10,123.59623039590375,6.132719069585666,178.79070202217474,6033.452889360639,464.16876138736546,10210.971741846928,0.28553363044444396,0.0,0.0130462646484375,0.9198684692382812,0.9318161010742188,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F2,4,32,8,3458,604,10,127.53034367476685,6.528317162100342,186.28519813366995,6117.820355820792,471.27533967030075,10359.298412853499,0.6850867199999994,0.0,0.01319122314453125,1.247802734375,1.2598953247070312,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F3,4,32,8,3458,604,10,126.01952042143364,6.667180503433845,186.02414495233825,6114.173080812792,472.9377782281833,10370.613084866442,0.8199324079999991,0.0,0.01319122314453125,0.9211883544921875,0.9332809448242188,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F4,4,32,8,3458,604,10,126.01952042143364,6.135183740100468,181.23617408233784,6114.173080812792,464.2106112521778,10292.068582082393,0.28793564466666743,0.0,0.01319122314453125,0.9211883544921875,0.9332809448242188,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F2,4,32,8,4028,106,16,26.42599581186996,6.633517184565634,125.92875358035448,1371.327466782718,472.9520828787336,8465.608709963723,0.7894115157333249,0.0,0.0153656005859375,0.9852294921875,0.9987640380859375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F3,4,32,8,4028,106,16,24.666135758536612,6.751175928032231,125.93377467902008,1365.9811971891186,473.45601205206526,8467.821377970098,0.9021883391999986,0.0,0.0153656005859375,0.5064697265625,0.5200042724609375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F4,4,32,8,4028,106,16,24.666135758536612,6.164875563232214,117.13926920701984,1365.9811971891186,464.3692621512654,8331.5201294581,0.31588797439999783,0.0,0.0153656005859375,0.5064697265625,0.5200042724609375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F2,4,32,8,8033,186,16,69.70707767232503,7.467263987265726,181.71603748131093,2387.7242638950434,484.69877169929975,9658.205839384538,1.6170408959999933,0.0,0.030643463134765625,1.9630126953125,1.9918251037597656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F3,4,32,8,8033,186,16,66.19740641899168,7.624538999532553,180.56549141198,2377.027635261444,485.5482921344968,9660.252017278897,1.7650137216000048,0.0,0.030643463134765625,1.005126953125,1.0339393615722656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F4,4,32,8,8033,186,16,66.19740641899168,6.463464657132704,163.14937627598223,2377.027635261444,467.56856917769784,9390.556172926912,0.603939379199996,0.0,0.030643463134765625,1.005126953125,1.0339393615722656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F2,4,32,8,16045,346,16,222.2418159908726,9.096660901428004,358.6917295122927,5265.6634975641555,508.202742498088,12888.704635035476,3.234199910399982,0.0,0.061206817626953125,3.9190673828125,3.978443145751953,1.9586181640625,13.0,13.063599944114685,1494.297020791236,0.6834913279999999
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F3,4,32,8,16045,346,16,215.231648524206,9.374929867827644,355.8555965416207,5244.263424552955,509.7365292244892,12890.311362920294,3.4943261568000077,0.0,0.061206817626953125,2.002685546875,2.062061309814453,1.9586181640625,13.0,13.063599944114685,1494.297020791236,0.6834913279999999
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F4,4,32,8,16045,346,16,215.231648524206,7.074667538227455,321.35166159761786,5244.263424552955,473.9708601556925,12353.826326888344,1.194063827199996,0.0,0.061206817626953125,2.002685546875,2.062061309814453,1.9586181640625,13.0,13.063599944114685,1494.297020791236,0.6834913279999999
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA3.1-8B,1,1,F2,4,32,8,8035,188,16,70.38779326544456,7.46758202455834,182.40152363381966,2404.8125512499146,484.7050088975013,9675.387684712434,1.6173558783999897,0.0,0.030651092529296875,1.9635009765625,1.9923210144042969,0.9808349609375,13.0,13.031850636005402,752.8574374252189,0.342278144
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA3.1-8B,1,1,F3,4,32,8,8035,188,16,66.87724819877795,7.624811955225154,181.24942752715526,2394.1159226163163,485.5545319950971,9677.433902542773,1.7652827690666715,0.0,0.030651092529296875,1.005615234375,1.0344352722167969,0.9808349609375,13.0,13.031850636005402,752.8574374252189,0.342278144
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA3.1-8B,1,1,F4,4,32,8,8035,188,16,66.87724819877795,6.463514500291949,163.82996570315717,2394.1159226163163,467.5701953038924,9407.668852174702,0.6039853141333289,0.0,0.030651092529296875,1.005615234375,1.0344352722167969,0.9808349609375,13.0,13.031850636005402,752.8574374252189,0.342278144
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA3.1-8B,1,2,F2,4,32,8,8035,188,16,90.09788860849872,7.485527929247298,202.38080754720818,4320.111469772786,517.1499615262111,12077.360892665953,1.6173558783999897,0.0,0.06130218505859375,2.9476318359375,3.0052719116210938,0.9822998046875,13.0,13.063701272010803,759.2561864644464,0.684556288
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA3.1-8B,1,2,F3,4,32,8,8035,188,16,83.07679847516545,9.417976914847623,224.34645219787978,4298.718212505588,518.849007721402,12081.45332832662,3.5311987839999968,0.0,0.06130218505859375,1.0318603515625,1.0895004272460938,0.9822998046875,13.0,13.063701272010803,759.2561864644464,0.684556288
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA3.1-8B,1,2,F4,4,32,8,8035,188,16,83.07679847516545,6.727472718580601,183.98888925387445,4298.718212505588,477.03242598700524,11454.204602310667,0.8406945877333335,0.0,0.06130218505859375,1.0318603515625,1.0895004272460938,0.9822998046875,13.0,13.063701272010803,759.2561864644464,0.684556288
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA3.1-8B,1,4,F2,4,32,8,8035,188,16,136.92069635545892,7.680606033321408,252.12978685528003,8165.215558860806,565.8934063847646,16653.616654632275,1.6173558783999897,0.0,0.1226043701171875,4.9158935546875,5.0311737060546875,0.9852294921875,13.0,13.127402544021606,772.0536845429012,1.369112576
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA3.1-8B,1,4,F3,4,32,8,8035,188,16,122.87851608879221,13.162226637056364,320.3119156446377,8122.4290443264,580.9282435132956,16836.35269702583,7.061764322133257,0.0,0.1226043701171875,1.0843505859375,1.1996307373046875,0.9852294921875,13.0,13.127402544021606,772.0536845429012,1.369112576
LLAMA3.1-8B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA3.1-8B,1,4,F4,4,32,8,8035,188,16,122.87851608879221,7.8304522903879485,240.33530044461145,8122.4290443264,497.2950800445008,15581.855244993912,1.729989975466678,0.0,0.1226043701171875,1.0843505859375,1.1996307373046875,0.9852294921875,13.0,13.127402544021606,772.0536845429012,1.369112576
