case_id,source,workload_id,model,GPUs,batch,variant,gqa_size,Q_heads,KV_heads,prompt_tokens,partial_Q,output_tokens,TTFT_ms,TBT_ms,E2E_ms,TTFT_energy_mJ,TBT_energy_mJ,E2E_energy_mJ,decode_scan_ms_per_token,prefill_scan_ms,GPU_peak_KV_GiB,remote_peak_KV_GiB,simultaneous_peak_KV_GiB,remote_pool_GiB,GPU_weights_GiB,GPU_peak_total_per_device_GiB,warmup_ms,warmup_energy_mJ
GPT-13B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,GPT-13B,1,2,F2,1,40,40,8035,188,16,158.10506779302185,10.379312138754099,313.7947498743333,7850.734385536005,897.880588282089,21318.943209767338,0.5054237119999967,0.0,0.30651092529296875,18.422698974609375,18.706321716308594,6.139373779296875,23.4375,23.74700978398323,1013.3238028473625,3.4227814399999996
GPT-13B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,GPT-13B,1,2,F3,1,40,40,8035,188,16,114.22325445968866,10.988740418754025,279.0543607409991,7717.026527616,900.0231393220997,21217.373617447494,1.0899559920000088,0.0,0.30651092529296875,6.449127197265625,6.732749938964844,6.139373779296875,23.4375,23.74700978398323,1013.3238028473625,3.4227814399999996
GPT-13B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,GPT-13B,1,2,F4,1,40,40,8035,188,16,110.76280803653533,10.568585477420656,269.2915901978452,6824.062204569603,870.7835975620676,19885.816168000616,0.6698010506666651,49.69579448000002,0.007171630859375,6.449127197265625,6.449165344238281,6.139373779296875,23.4375,23.447670489549637,1013.3238028473625,3.4227814399999996
GPT-13B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,GPT-13B,1,4,F0,1,40,40,8035,188,16,5318.152846795141,22.51850207841148,5655.930377971313,556482.0933558418,1735.48598036925,582514.3830613806,0.0,0.0,24.566650390625,0.0,24.566650390625,0.0,23.4375,48.010148108005524,0,0
GPT-13B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,GPT-13B,1,4,F1,1,40,40,8035,188,16,217.36633797920638,22.51850207836406,555.1438691546673,14619.207549184002,1735.4859803691809,40651.49725472172,0.0,0.0,24.566650390625,6.157684326171875,30.724334716796875,6.157684326171875,23.4375,48.010148108005524,1033.6742347295724,110379.5661746656
GPT-13B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,GPT-13B,1,4,F2,1,40,40,8035,188,16,305.12996464587286,10.930760501135918,469.0913721629116,14893.030064384006,980.4173148041119,29599.289786445686,0.9978974640000072,0.0,0.6130218505859375,30.724334716796875,31.291580200195312,6.157684326171875,23.4375,24.05651956796646,1033.6742347295724,6.845562879999999
GPT-13B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,GPT-13B,1,4,F3,1,40,40,8035,188,16,217.36633797920638,12.189258498468462,400.2052154562333,14625.614348543997,984.6735810441196,29395.71806420579,2.2066034613333385,0.0,0.6130218505859375,6.777191162109375,7.3444366455078125,6.157684326171875,23.4375,24.05651956796646,1033.6742347295724,6.845562879999999
GPT-13B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,GPT-13B,1,4,F4,1,40,40,8035,188,16,210.95135485289975,10.789977895801403,372.8010232899208,12842.8180411392,896.9549557641238,26297.142377601056,0.8073228586666664,99.39158895999991,0.01434326171875,6.777191162109375,6.7772674560546875,6.157684326171875,23.4375,23.457840979099274,1033.6742347295724,6.845562879999999
LLAMA-65B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA-65B,4,1,F0,1,64,64,3420,595,10,893.1065142491836,22.486600379764827,1095.485917667067,235187.83762513896,4543.484618380602,276079.1991905644,0.0,0.0,8.37158203125,0.0,8.37158203125,0.0,120.0,32.09315098822117,0,0
LLAMA-65B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA-65B,4,1,F1,1,64,64,3420,595,10,184.33205426186396,22.486600379772447,386.711457679816,47448.67334440503,4543.484618383209,88340.0349098539,0.0,0.0,8.37158203125,16.49169921875,24.86328125,16.49169921875,120.0,32.09315098822117,1296.6274346662653,460627.9960571733
LLAMA-65B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA-65B,4,1,F2,1,64,64,3420,595,10,191.80315826186444,17.519768140801855,349.48107152908113,47541.91272232505,4296.171462577266,86207.45588552044,0.4245700266666697,0.0,0.1043701171875,24.86328125,24.9456787109375,16.49169921875,120.0,30.026348009705544,1296.6274346662653,1.1654922239999999
LLAMA-65B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA-65B,4,1,F3,1,64,64,3420,595,10,184.33205426186396,17.59456939746869,342.68317883908213,47466.820262805035,4304.570072045141,86207.95091121132,0.49544875666666605,0.0,0.1043701171875,18.13873291015625,18.22113037109375,16.49169921875,120.0,30.026348009705544,1296.6274346662653,1.1654922239999999
LLAMA-65B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA-65B,4,1,F4,1,64,64,3420,595,10,184.26071727525306,17.59456939746869,342.61184185247123,47440.0860505452,4304.570072045143,86181.21669895148,0.49544875666666605,3.827512940000033,0.1043701171875,18.13873291015625,18.22113037109375,16.49169921875,120.0,30.026348009705544,1296.6274346662653,1.1654922239999999
LLAMA-65B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA-65B,4,1,F0,1,64,64,3458,604,10,899.6493504336291,22.546521199643212,1102.568041230418,237914.73139036243,4546.7869297817815,278835.81375839846,0.0,0.0,8.46435546875,0.0,8.46435546875,0.0,120.0,32.116347178816795,0,0
LLAMA-65B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA-65B,4,1,F1,1,64,64,3458,604,10,187.63237249281275,22.54652119965292,390.551063289689,48030.16369631821,4546.786929784485,88951.24606437857,0.0,0.0,8.46435546875,16.49169921875,24.9560546875,16.49169921875,120.0,32.116347178816795,1296.6274346662653,460627.9960571733
LLAMA-65B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA-65B,4,1,F2,1,64,64,3458,604,10,195.18648875947974,17.523449867834874,352.8975375699936,48124.439067326166,4296.743490920089,86795.13048560696,0.42817920000000537,0.0,0.10552978515625,24.9560546875,25.03961181640625,16.49169921875,120.0,30.026640757918358,1296.6274346662653,1.1784421376
LLAMA-65B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA-65B,4,1,F3,1,64,64,3458,604,10,187.63237249281275,17.599861017835252,346.03112165333005,48048.57574715975,4305.3921404603625,86797.10501130302,0.5006574500000031,0.0,0.10552978515625,18.1624755859375,18.24603271484375,16.49169921875,120.0,30.026640757918358,1296.6274346662653,1.1784421376
LLAMA-65B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA-65B,4,1,F4,1,64,64,3458,604,10,187.54799029860715,17.599861017835252,345.94673945912444,48021.948046226025,4305.392140460361,86770.47731036927,0.5006574500000031,3.9036846970000303,0.10552978515625,18.1624755859375,18.24603271484375,16.49169921875,120.0,30.026640757918358,1296.6274346662653,1.1784421376
LLAMA-65B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA-65B,4,1,F0,1,64,64,4028,106,16,1125.8596985401239,23.450064088867354,1477.6106598731342,282417.540588339,4596.583565680186,351366.29407354177,0.0,0.0,9.87060546875,0.0,9.87060546875,0.0,120.0,32.467952594161034,0,0
LLAMA-65B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA-65B,4,1,F1,1,64,64,4028,106,16,49.2994284312776,23.450064088884623,401.05038976454694,12003.607576439408,4596.583565681037,80952.36106165496,0.0,0.0,9.87060546875,9.833984375,19.70458984375,9.833984375,120.0,32.467952594161034,798.914479345029,282733.3495629141
LLAMA-65B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA-65B,4,1,F2,1,64,64,4028,106,16,58.09872869794427,17.589746898581325,321.9449321766641,12113.422843767421,4305.127206961369,76690.33094818796,0.49338219733333555,0.0,0.1229248046875,19.70458984375,19.7908935546875,9.833984375,120.0,30.03103242814541,798.914479345029,1.3726908416
LLAMA-65B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA-65B,4,1,F3,1,64,64,4028,106,16,49.2994284312776,17.644477442581454,313.9665900699994,12006.497451895395,4307.648037596063,76621.21801583633,0.5435538080000013,0.0,0.1229248046875,10.12939453125,10.2156982421875,9.833984375,120.0,30.03103242814541,798.914479345029,1.3726908416
LLAMA-65B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA-65B,4,1,F4,1,64,64,4028,106,16,41.09161929228184,17.644477442581458,305.75878093100374,11608.843193641576,4307.648037596056,76223.56375758241,0.5435538080000013,15.394764799999983,0.00323486328125,10.12939453125,10.129425048828125,9.833984375,120.0,30.001109942793846,798.914479345029,1.3726908416
LLAMA-65B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA-65B,4,1,F0,1,64,64,8033,186,16,3206.809530093161,29.765403131407997,3653.290577064281,633810.6860221286,4944.642616336187,707980.3252671714,0.0,0.0,19.6484375,0.0,19.6484375,0.0,120.0,34.91270899772644,0,0
LLAMA-65B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA-65B,4,1,F1,1,64,64,8033,186,16,104.39735854384345,29.765403131422328,550.8784055151783,19573.393953894476,4944.642616337811,93743.03319896164,0.0,0.0,19.6484375,19.61181640625,39.26025390625,19.61181640625,120.0,34.91270899772644,1555.4420243076788,551390.4421260116
LLAMA-65B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA-65B,4,1,F2,1,64,64,8033,186,16,121.94571481051031,18.11466203929099,393.6656453998752,19792.39744010247,4363.86065106453,85250.30720607043,1.0106505600000286,0.0,0.245147705078125,39.26025390625,39.468780517578125,19.61181640625,120.0,30.06188654899597,1555.4420243076788,2.7375435776
LLAMA-65B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA-65B,4,1,F3,1,64,64,8033,186,16,104.39735854384345,18.202325505957383,377.4322411332042,19578.464867430503,4368.110236728438,85100.11841835707,1.0881657599999819,0.0,0.245147705078125,20.1025390625,20.311065673828125,19.61181640625,120.0,30.06188654899597,1555.4420243076788,2.7375435776
LLAMA-65B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA-65B,4,1,F4,1,64,64,8033,186,16,93.20100938936747,18.202325505957475,366.2358919787296,18753.509212348516,4368.110236728407,84275.16276327462,1.0881657599999819,49.459311599999964,0.00567626953125,20.1025390625,20.102569580078125,19.61181640625,120.0,30.002018690109253,1555.4420243076788,2.7375435776
LLAMA-65B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA-65B,4,1,F0,1,64,64,16045,346,16,10188.18828518407,42.39923494377732,10824.176809340728,1548668.125068579,5640.9347550214125,1633282.1463939005,0.0,0.0,39.208984375,0.0,39.208984375,0.0,120.0,39.803442656993866,0,0
LLAMA-65B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA-65B,4,1,F1,1,64,64,16045,346,16,260.78034808933495,42.39923494385663,896.7688722471843,39207.607184759334,5640.934755059766,123821.62851065582,0.0,0.0,39.208984375,39.17236328125,78.38134765625,39.17236328125,120.0,39.803442656993866,3073.208311204918,1088657.558042948
LLAMA-65B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA-65B,4,1,F2,1,64,64,16045,346,16,295.83118542266857,19.14068379799057,582.9414423925272,39645.041634679255,4481.380505059064,106865.7492105652,2.021374943999962,0.0,0.489654541015625,78.38134765625,78.83438110351562,39.17236328125,120.0,30.123610198497772,3073.208311204918,5.467930623999999
LLAMA-65B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA-65B,4,1,F3,1,64,64,16045,346,16,260.78034808933495,19.304134235324117,550.3423616191967,39217.04017445535,4489.05301961924,106552.83546874397,2.1634984480000448,0.0,0.489654541015625,40.0537109375,40.506744384765625,39.17236328125,120.0,30.123610198497772,3073.208311204918,5.467930623999999
LLAMA-65B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA-65B,4,1,F4,1,64,64,16045,346,16,259.0589628458622,19.30413423532417,548.6209763757248,37422.58532129438,4489.053019619193,104758.38061558227,2.1634984480000448,179.01101903999987,0.01055908203125,40.0537109375,40.053741455078125,39.17236328125,120.0,30.00383633375168,3073.208311204918,5.467930623999999
LLAMA-65B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA-65B,4,1,F0,1,64,64,8035,188,16,3208.0866756116275,29.768556858768065,3654.615028493148,633972.0131355487,4944.81643004926,708144.2595862877,0.0,0.0,19.6533203125,0.0,19.6533203125,0.0,120.0,34.91392984986305,0,0
LLAMA-65B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA-65B,4,1,F1,1,64,64,8035,188,16,105.16347837340365,29.768556858784862,551.6918312551766,19703.979870958854,4944.816430050038,93876.22632170943,0.0,0.0,19.6533203125,19.61669921875,39.27001953125,19.61669921875,120.0,34.91392984986305,1555.5103153735893,551502.9530691754
LLAMA-65B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA-65B,4,1,F2,1,64,64,8035,188,16,122.7162037067372,18.11486272190659,394.4391445353361,19923.03788311888,4363.891837055536,85381.41543895192,1.0108474240000263,0.0,0.245208740234375,39.27001953125,39.478607177734375,19.61669921875,120.0,30.061901956796646,1555.5103153735893,2.738225152
LLAMA-65B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA-65B,4,1,F3,1,64,64,8035,188,16,105.16347837340365,18.202823617906414,378.2058326419999,19709.10531044685,4368.14144934347,85231.2270505989,1.088657919999986,0.0,0.245208740234375,20.1123046875,20.320892333984375,19.61669921875,120.0,30.061901956796646,1555.5103153735893,2.738225152
LLAMA-65B--KVChime-EPIC-shared-readers-B1,EPIC,KVChime-EPIC-shared-readers-B1,LLAMA-65B,4,1,F4,1,64,64,8035,188,16,93.80879825575295,18.20282361790642,366.8511525243493,18856.344085271874,4368.141449343444,84378.46582542353,1.088657919999986,49.646270880000046,0.0057373046875,20.1123046875,20.112335205078125,19.61669921875,120.0,30.002034097909927,1555.5103153735893,2.738225152
LLAMA-65B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA-65B,4,2,F0,1,64,64,8035,188,16,4434.050261295362,29.796650563721855,4881.00001975119,1263707.0711400814,5714.791224632263,1349428.9395095652,0.0,0.0,39.306640625,0.0,39.306640625,0.0,120.0,39.827859699726105,0,0
LLAMA-65B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA-65B,4,2,F1,1,64,64,8035,188,16,149.31521902801094,29.79665056364923,596.2649774827494,35385.33337811622,5714.791224668246,121107.20174813992,0.0,0.0,39.306640625,19.64599609375,58.95263671875,19.64599609375,120.0,39.827859699726105,1573.721697507848,556352.5036976297
LLAMA-65B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA-65B,4,2,F2,1,64,64,8035,188,16,184.42066969467797,18.162682056684854,456.86090054495077,35823.449402436265,4523.9836005528305,103683.20341072872,1.0108474240000263,0.0,0.49041748046875,58.95263671875,59.36981201171875,19.64599609375,120.0,30.123803913593292,1573.721697507848,5.476450304
LLAMA-65B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA-65B,4,2,F3,1,64,64,8035,188,16,149.31521902801094,19.352047416683828,439.5959302782684,35395.58425709221,4561.574686974087,103819.2045617035,2.1799119839999452,0.0,0.49041748046875,20.63720703125,21.05438232421875,19.64599609375,120.0,30.123803913593292,1573.721697507848,5.476450304
LLAMA-65B--KVChime-EPIC-shared-readers-B2,EPIC,KVChime-EPIC-shared-readers-B2,LLAMA-65B,4,2,F4,1,64,64,8035,188,16,149.31521902801094,18.511737534017556,426.9912820382743,35395.58425709221,4444.6165199341485,102064.83205610444,1.3396021013333002,0.0,0.49041748046875,20.63720703125,21.05438232421875,19.64599609375,120.0,30.123803913593292,1573.721697507848,5.476450304
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F0,1,64,64,8035,188,16,6936.759343317544,30.602102396359044,7395.79087926293,2523188.9971907213,7194.644826215108,2631108.6695839483,0.0,0.0,78.61328125,0.0,78.61328125,0.0,120.0,49.65571939945221,0,0
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F1,1,64,64,8035,188,16,242.18760995885646,30.602102396263618,701.2191459028107,65585.77526592846,7194.644826192892,173505.44765882185,0.0,0.0,78.61328125,19.70458984375,98.31787109375,19.70458984375,120.0,49.65571939945221,1610.1444617763655,566051.6049545386
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F2,1,64,64,8035,188,16,312.39851129218954,19.007585149125596,597.5122885290734,66462.00731456857,4784.071139836853,138223.07441212138,1.0108474240000263,0.0,0.9808349609375,98.31787109375,99.1522216796875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F3,1,64,64,8035,188,16,242.18760995885646,22.45054624779249,578.9458036757438,65606.27702388044,4888.3451745246975,138931.4546417509,4.41320692266654,0.0,0.9808349609375,21.68701171875,22.5213623046875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA-65B--KVChime-EPIC-shared-readers-B4,EPIC,KVChime-EPIC-shared-readers-B4,LLAMA-65B,4,4,F4,1,64,64,8035,188,16,242.18760995885646,19.651985042460133,536.9673855957584,65606.27702388044,4537.47067340521,133668.33712495858,1.6146457173333366,0.0,0.9808349609375,21.68701171875,22.5213623046875,19.70458984375,120.0,30.247607827186584,1610.1444617763655,10.952900608
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F0,4,32,8,3420,595,10,601.1130605662015,8.048396923795343,673.5486328803595,27881.648519086026,477.0038384173446,32174.683064842127,0.0,0.0,0.4185791015625,0.0,0.4185791015625,0.0,13.0,13.419090062379837,0,0
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F1,4,32,8,3420,595,10,123.59623039590375,8.04839692378897,196.03180271000448,6032.401134864648,477.0038384173416,10325.435680620723,0.0,0.0,0.4185791015625,0.8245849609375,1.2431640625,0.8245849609375,13.0,13.419090062379837,600.6458140906589,51000.34410243072
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F2,4,32,8,3420,595,10,125.09045119590388,6.522484441807688,183.79281117217306,6037.06310376064,471.16093400176374,10277.511509776514,0.6793120426666639,0.0,0.0130462646484375,1.2431640625,1.2551116943359375,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F3,4,32,8,3420,595,10,123.59623039590375,6.659017884696801,183.52739135817495,6033.452889360639,472.77529843269593,10288.430575254903,0.8118324455555582,0.0,0.0130462646484375,0.9198684692382812,0.9318161010742188,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-3,CacheBlend,KVChime-CB-3,LLAMA3.1-8B,1,1,F4,4,32,8,3420,595,10,123.59623039590375,6.132719069585666,178.79070202217474,6033.452889360639,464.16876138736546,10210.971741846928,0.28553363044444396,0.0,0.0130462646484375,0.9198684692382812,0.9318161010742188,0.8245849609375,13.0,13.013557225465775,600.6458140906589,0.14568652799999998
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F0,4,32,8,3458,604,10,604.496901277177,8.072918367005885,677.15316658023,28233.63447107582,477.1802992332776,32528.25716417532,0.0,0.0,0.4232177734375,0.0,0.4232177734375,0.0,13.0,13.42373439669609,0,0
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F1,4,32,8,3458,604,10,126.01952042143364,8.072918367001293,198.67578572444526,6113.106587270395,477.18029923326776,10407.729280369806,0.0,0.0,0.4232177734375,0.8245849609375,1.247802734375,0.8245849609375,13.0,13.42373439669609,600.6458140906589,51000.34410243072
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F2,4,32,8,3458,604,10,127.53034367476685,6.528317162100342,186.28519813366995,6117.820355820792,471.27533967030075,10359.298412853499,0.6850867199999994,0.0,0.01319122314453125,1.247802734375,1.2598953247070312,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F3,4,32,8,3458,604,10,126.01952042143364,6.667180503433845,186.02414495233825,6114.173080812792,472.9377782281833,10370.613084866442,0.8199324079999991,0.0,0.01319122314453125,0.9211883544921875,0.9332809448242188,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-CB-2,CacheBlend,KVChime-CB-2,LLAMA3.1-8B,1,1,F4,4,32,8,3458,604,10,126.01952042143364,6.135183740100468,181.23617408233784,6114.173080812792,464.2106112521778,10292.068582082393,0.28793564466666743,0.0,0.01319122314453125,0.9211883544921875,0.9332809448242188,0.8245849609375,13.0,13.013707846403122,600.6458140906589,0.1473052672
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F0,4,32,8,4028,106,16,783.8572622011378,8.442675918601454,910.4974009801597,33929.54067501054,479.841393806235,41127.16158210406,0.0,0.0,0.4935302734375,0.0,0.4935302734375,0.0,13.0,13.494132727384567,0,0
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F1,4,32,8,4028,106,16,24.666135758536612,8.442675918595695,151.30627453747204,1365.8367034163186,479.8413938059899,8563.457610506168,0.0,0.0,0.4935302734375,0.49169921875,0.9852294921875,0.49169921875,13.0,13.494132727384567,382.587368146247,31092.188973055996
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F2,4,32,8,4028,106,16,26.42599581186996,6.633517184565634,125.92875358035448,1371.327466782718,472.9520828787336,8465.608709963723,0.7894115157333249,0.0,0.0153656005859375,0.9852294921875,0.9987640380859375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F3,4,32,8,4028,106,16,24.666135758536612,6.751175928032231,125.93377467902008,1365.9811971891186,473.45601205206526,8467.821377970098,0.9021883391999986,0.0,0.0153656005859375,0.5064697265625,0.5200042724609375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-4000,EPIC,KVChime-EPIC-long-4000,LLAMA3.1-8B,1,1,F4,4,32,8,4028,106,16,24.666135758536612,6.164875563232214,117.13926920701984,1365.9811971891186,464.3692621512654,8331.5201294581,0.31588797439999783,0.0,0.0153656005859375,0.5064697265625,0.5200042724609375,0.49169921875,13.0,13.015968054533005,382.587368146247,0.1715863552
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F0,4,32,8,8033,186,16,2629.9636565536966,11.027106972926855,2795.3702611475996,81825.34081563663,498.44199697383243,89301.97077024412,0.0,0.0,0.982421875,0.0,0.982421875,0.0,13.0,13.98362112045288,0,0
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F1,4,32,8,8033,186,16,66.19740641899168,11.027106972925914,231.6040110128804,2376.7740895846455,498.4419969740771,9853.4040441958,0.0,0.0,0.982421875,0.9805908203125,1.9630126953125,0.9805908203125,13.0,13.98362112045288,752.8420341071783,60630.35465645057
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F2,4,32,8,8033,186,16,69.70707767232503,7.467263987265726,181.71603748131093,2387.7242638950434,484.69877169929975,9658.205839384538,1.6170408959999933,0.0,0.030643463134765625,1.9630126953125,1.9918251037597656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F3,4,32,8,8033,186,16,66.19740641899168,7.624538999532553,180.56549141198,2377.027635261444,485.5482921344968,9660.252017278897,1.7650137216000048,0.0,0.030643463134765625,1.005126953125,1.0339393615722656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-8000,EPIC,KVChime-EPIC-long-8000,LLAMA3.1-8B,1,1,F4,4,32,8,8033,186,16,66.19740641899168,6.463464657132704,163.14937627598223,2377.027635261444,467.56856917769784,9390.556172926912,0.603939379199996,0.0,0.030643463134765625,1.005126953125,1.0339393615722656,0.9805908203125,13.0,13.031842708587646,752.8420341071783,0.3421929472
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F0,4,32,8,16045,346,16,9515.546142821288,16.197259683954716,9758.505038080608,220929.19640763357,535.6525370308558,228963.98446309642,0.0,0.0,1.96044921875,0.0,1.96044921875,0.0,13.0,14.962842345237732,0,0
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F1,4,32,8,16045,346,16,215.231648524206,16.197259683863653,458.1905437821608,5243.79177506816,535.6525370306476,13278.579830527873,0.0,0.0,1.96044921875,1.9586181640625,3.9190673828125,1.9586181640625,13.0,14.962842345237732,1494.297020791236,119808.73100104705
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F2,4,32,8,16045,346,16,222.2418159908726,9.096660901428004,358.6917295122927,5265.6634975641555,508.202742498088,12888.704635035476,3.234199910399982,0.0,0.061206817626953125,3.9190673828125,3.978443145751953,1.9586181640625,13.0,13.063599944114685,1494.297020791236,0.6834913279999999
LLAMA3.1-8B--KVChime-EPIC-long-16000,EPIC,KVChime-EPIC-long-16000,LLAMA3.1-8B,1,1,F3,4,32,8,16045,346,16,215.231648524206,9.374929867827644,355.8555965416207,5244.263424552955,509.7365292244892,12890.311362920294,3.4943261568000077,0.0,0.061206817626953125,2.002685546875,2.062061309814453,1.9586181640625,13.0,13.063599944114685,1494.297020791236,0.6834913279999999
